body,published_on,source,tags,title
Komodo Video Q&#38;A &#160; In this KomodoRead More &#8594;The post Anarchaforko 2018 &#8211; Komodo Video Interview with Audo About Platform appeared first on Crypto Core Media.,2018-03-10 03:15:17,cryptocoremedia,Blockchain|Decentralized Exchange|Komodo|News|Anarchapulco|Atomic Swaps|BarterDEX|baterdex|bitcoin|Bitcoin Cash|Cryptocurrency|delayed proof of work|Dogecoin|ERC20|Ethereum|komodo|Privacy|Zcash,Anarchaforko 2018 – Komodo Video Interview with Audo About Platform
"In the short term trend, the daily chart shows the downtrend  of ripple price .However, 50-day moving average and 20-day moving average are  trending southward .While the RSI period 14 is level 21 which indicates that the market is oversold suggesting bulls takeover of the  market. The bears have exhausted the control of the market and now it is the turn of the bull.",2018-03-09 20:36:04,cryptoglobe,,Zcash Price Analysis – March 9
"The promise of private ethereum smart contracts remains undiminished, though a conference this week showcased that challenges that persisting today.",2018-03-09 09:00:27,coindesk,Features|Ethereum|Technology News|Privacy|Subfeatured|zcash,Progress On Ethereum Privacy Projects Is Slowing
"In the short term trend, the price fell from $380 to $335 and later commenced a sideways movement. The price is currently oscillating between the levels of $350 as the resistance level and $330 as the support level.",2018-03-08 17:36:28,cryptoglobe,,Zcash Price Analysis – March 8
"In the short term trend, the daily chart has a bearish outlook. The 50-day moving average and 20-day moving average are trending southward whereas the RSI period 14 is level 47 indicates that the market is in a sideways trend zone.",2018-03-07 14:34:25,cryptoglobe,,Zcash Price Analysis – March 7
"Anonymity-oriented altcoin Zcash announces their network upgrade Overwinter, clarifying the transition is “not expected” to result in a hard fork #NEWS",2018-03-03 16:19:14,cointelegraph,Altcoin|Zcash|Hard Fork|Cryptocurrencies,"Privacy Altcoin Zcash Announces First Network Update, ‘Not Expected’ To Be A Fork"
A new software release prepares zcash for its upcoming hard fork that is set to activate in June.,2018-03-02 14:25:14,coindesk,News|Other Public Protocols|Technology News|zcash|Overwinter,Overwinter Is Coming: Zcash Moves Closer to First-Ever Hard Fork
"A fork of a fork of a fork? A new cryptocurrency just launched that's nearly identical to zcash, but commentators are questioning its value add.",2018-03-02 09:05:38,coindesk,Features|Bitcoin|Markets|Other Public Protocols|Technology News|Markets News|Featured|zcash|Hard Forks|Zclassic|Bitcoin private,Forking a Fork: 'Bitcoin Private' Copies Zcash But What's it Worth?
"The main reason people get excited about cryptocurrencies is that they all offer some degree of financial freedom. Bitcoin is certainly the world&#8217;s leading cryptocurrency in this regard, even though it is not without its flaws or drawbacks. Zclassic aims to do so as well, even though this hard fork of Zcash has been somewhat less popular so far. By focusing on anonymity and privacy, Zclassic may be able to stake its claim in the cryptocurrency world moving forward. Why was ZClassic Created? There is a good reason as to why Zclassic is a forked version of Zcash. Zcash has one particular",2018-02-06 17:00:15,themerkle,Education|FAQ|Fork|ZCL|ZClassic,What Is Zclassic?
"Digital investment firm Grayscale reports that Zcash could reach over $62,000 by 2025 if it becomes a top choice for storing offshore wealth  #NEWS",2018-02-01 18:32:03,cointelegraph,Altcoin|Zcash|Ethereum Classic|Privacy|NSA,Crypto Fund Predicts Zcash To Hit Over $62K By 2025
"Zcash's latest private Powers of Tau ceremony used nuclear waste in a small aircraft to generate random code, helping to ensure the network's privacy.",2018-01-28 11:21:45,coindesk,News|Other Public Protocols|Technology News|Subfeatured|zcash|Powers of Tau|Nuclear Waste,Latest Zcash Ceremony Used Chernobyl Nuclear Waste
Privacy-focused cryptocurrency zcash is solidly bid against the dollar and could soon see a spike against bitcoin.,2018-01-12 14:40:55,coindesk,Features|Markets|News|Prices|zcash,Upside Break on the Way? Zcash Eyes Gains Against Bitcoin
"While all eyes are on major cryptocurrencies and those on the top 10 largest market cap list, let&#8217;s take a moment to introduce some lesser known altcoins and new ICOs. Today&#8217;s we&#8217;ll be looking at Zcash and KodakCoin. Zcash (ZEC) Overview Zcash is a decentralized and open-source cryptocurrency. Zcash coin code is ZEC. Standing at the 23rd &#8230; Continue reading Lesser Known Altcoins to Look into: Kodakcoin and ZcashThe post Lesser Known Altcoins to Look into: Kodakcoin and Zcash appeared first on NewsBTC.",2018-01-12 02:39:14,newsbtc,Altcoins,Lesser Known Altcoins to Look into: Kodakcoin and Zcash
"The highly-anticipated white paper for zk-starks, which does away with the so-called trusted setup made famous by zcash, is out.",2018-01-11 17:00:04,coindesk,News|Technology News|Privacy|Subfeatured|zk-STARKs,White Paper Published for Blockchain Privacy Tech Zk-starks
"Zcash has proven to be a rather remarkable cryptocurrency in many ways. Although it&#8217;s the preferred method of payment for hacker collective The Shadow Brokers, there are some concerns regarding transactions being traceable in the end. This currency&#8217;s developers have unveiled their roadmap for the next few months, and a lot of intriguing features are on the horizon. It is always good to see more developments in the world of cryptocurrency. Zcash Roadmap offers Plenty of new Things It is always good to see particular cryptocurrencies evolving. There is very little news involving Zcash these days, even though the currency is still doing",2017-12-10 15:00:25,themerkle,Crypto|News|cryptocurrency|Roadmap|Zcash,Zcash Developers Unveil Roadmap for 2018
"The zcash development team is planning a series of network upgrades for next year, according to a roadmap published today.",2017-12-08 22:45:45,coindesk,News|Other Public Protocols|Technology News|zcash|zk-SNARKs,Zcash Sets Roadmap for Blockchain Upgrades in 2018
"Amid criticism of its first security ceremony, zcash has made changes as it prepares for a fork. But has it done enough to silence the skeptics?",2017-11-30 09:00:30,coindesk,Features|Other Public Protocols|Technology News|Privacy|Subfeatured|zcash|zk-SNARKs|Hard Forks,"More Devs, More Destruction: Inside Zcash's Second Crypto Ceremony"
"In its blog post in mid-November 2017, Internet Archive said that the donations that are given by its supporters will help in achieving its mission of guaranteeing that the Internet will remain “free, secure, and backed up indefinitely.”",2017-11-19 07:25:25,cointelegraph,Altcoin|Zcash|Bitcoin Cash|Internet|Cryptocurrencies|Donations,Internet Archive Now Accepts Bitcoin Cash and Zcash as Donations
"Most cryptocurrency enthusiasts are well aware of what the Bitcoin Investment Trust is. This investment vehicle allows institutional investors to gain exposure to Bitcoin price fluctuations without having to buy the cryptocurrency itself. However, there is also a ZCash Investment Trust, which was officially filed with the SEC recently. It will be interesting to see if this project can gain any significant traction. ZCash Investment Trust is an Intriguing Creature All cryptocurrencies and digital assets in existence want to get more mainstream exposure. Until that happens, the few cryptocurrencies most consumers will know about are Bitcoin, Ethereum, and perhaps Litecoin. Everything else",2017-11-08 19:00:33,themerkle,Education|FAQ|Investment Vehicle|ZCash Investment Trust|ZEC,What Is the ZCash Investment Trust?
"The next big digital currency may not use a Blockchain at all, as other solutions emerge.",2017-11-02 02:52:32,cointelegraph,lockchain|ICO|Proof-of-Stake|Proof of Work|Zcash|Dash|IOTA,Future of Digital Currency May Not Involve Blockchains
The developer of zcash has announced the first integration of its zero-knowledge privacy tech into JPMorgan's enterprise grade Quorum blockchain.,2017-10-17 13:00:16,coindesk,Use Cases & Verticals|News|Payments|Business News|Other Public Protocols|Technology News|Security|Privacy|JPMorgan|zcash|zk-SNARKs,JPMorgan Integrates Zcash Privacy Tech Into Quorum Blockchain
"This is a paid press release, which contains forward looking statements, and should be treated as advertising or promotional material. Bitcoin.com does not endorse nor support this product/service. Bitcoin.com is not responsible for or liable for any content, accuracy or quality within the press release. The new altcoin will be the 4th cryptocurrency added to CEX.IO&#8217;s [&#8230;]The post PR: CEX.IO Goes into Market Expansion and Adds Zcash to Its Portfolio appeared first on Bitcoin News.",2017-10-05 14:00:33,bitcoin.com,Press release|Alex Lutskevych|CEX.io|credit cards|Debit Card|European markets|London|Zcash|ZEC|ZECC|Zooko WIlcox,PR: CEX.IO Goes into Market Expansion and Adds Zcash to Its Portfolio
Korea may be getting strict on ICOs but one of the larger exchanges has just added another altcoin,2017-10-04 12:38:57,cointelegraph,Altcoin|Zcash|South Korea|ICO|Cex.io|Bithumb|Cryptocurrencies,"Despite Korean 'Ban', Bithumb Adds Zcash"
"While in its earliest stages of development, a new form of cryptography is winning developers for its potential to power truly private blockchains.",2017-09-28 19:50:25,coindesk,Features|Other Public Protocols|Technology News|Privacy|Ethereum|Featured|zcash|Monero|zk-SNARKs|zk-STARKs,Zk-Starks? New Take on Zcash Tech Could Power Truly Private Blockchains
"Cryptocurrency exchanges are always competing with one another for trading volume. Appealing to as many consumers and enthusiasts around the world is a big priority. That is much easier said than done these days, though. One way to go about things is by adding additional cryptocurrencies over time. South Korea&#8217;s Bithumb will do exactly that &#8230; Continue reading Korean Bithumb Exchange Will Enable ZCash Trading in a few DaysThe post Korean Bithumb Exchange Will Enable ZCash Trading in a few Days appeared first on NEWSBTC.",2017-09-28 13:00:58,newsbtc,Altcoins|Bithumb|ZCash|ZEC,Korean Bithumb Exchange Will Enable ZCash Trading in a few Days
"On Tuesday, Ethereum’s Ropsten testnet verified the zkSNARKs proof underlying a Zcash transaction.",2017-09-21 00:06:34,ethnews.com,ecosystem,Ethereum’s Ropsten Testnet Verifies zkSNARKs Component Of Zcash Transaction
